1 13282.0
2 25595.1
3 38216.7
4 48625.6
5 55409.3
6 65881.1
7 63329.9
8 71629.2
9 68358.2
10 74946.3
11 70486.4
12 76265.4
13 72082.2
14 76730.5
15 72623.0
16 76911.8
17 73160.6
18 76771.9
19 73408.4
20 76624.4
