1 13788.2
2 27493.8
3 37310.8
4 47775.3
5 52233.3
6 61887.5
7 59462.9
8 67646.6
9 62890.4
10 69735.9
11 64473.7
12 70251.1
13 65653.7
14 70263.9
15 66037.4
16 70674.5
