1 13851.5
2 25145.6
3 38184.1
4 49954.4
5 52637.4
6 63452.9
7 59747.1
8 68544.2
9 63363.5
10 70267.9
11 64782.4
12 70751.0
13 65765.4
14 70743.1
15 66241.8
16 70509.2
