1 12555.7
2 25209.4
3 34252.2
4 45465.0
5 27113.4
6 56826.3
7 53376.0
8 61080.8
9 57156.7
10 63210.7
11 58782.0
12 64099.0
13 59356.3
14 64142.8
15 60200.9
16 64114.3
