1 20097.0
2 39519.8
3 53374.4
4 70628.3
5 64237.0
6 76691.8
7 68674.6
8 69592.8
9 67413.8
10 76436.5
11 69695.1
12 75481.5
13 69136.1
14 73136.4
15 69607.2
16 73586.8
