1 11904.8
2 23709.6
3 32501.9
4 44060.5
5 46724.7
6 54927.6
7 53539.5
8 61425.6
9 55225.2
10 61443.8
11 56426.8
12 61291.8
13 57392.0
14 60133.4
15 56362.7
16 55615.3
