1 13136.6
2 24669.1
3 32869.1
4 44071.8
5 53906.5
6 45327.8
7 52548.0
8 59428.3
9 50947.3
10 55565.5
11 60322.4
12 64859.1
13 62384.9
14 58992.1
15 56450.0
16 43440.9
17 65848.0
18 61071.3
19 65340.3
20 59761.0
