1 11518.6
2 22986.8
3 31870.5
4 41695.8
5 48194.1
6 57528.5
7 57756.5
8 66183.0
9 63548.8
10 70986.5
11 68559.5
12 73525.6
13 69998.5
14 75461.5
15 71441.5
16 74270.9
17 71157.9
18 76108.4
19 72215.0
20 76459.7
21 72272.5
22 76168.6
23 71929.2
24 76448.1
