1 7283.3
2 10605.9
4 19960.8
5 17916.8
6 19022.1
7 21103.3
8 20605.7
9 24553.4
10 20559.9
11 22445.7
12 24197.3
13 21669.1
14 20722.9
15 20360.3
16 23488.6
17 25231.6
18 26370.9
19 26817.9
20 27314.3
21 23262.1
22 23394.3
23 24191.3
24 23661.1
25 25327.5
26 24170.3
27 23912.4
28 26588.9
29 24855.8
30 23677.3
31 25794.9
32 24786.3
