1 13777.1
2 27489.0
3 38227.0
4 49846.6
5 52639.0
6 62981.2
7 59712.1
8 68122.2
9 62673.8
10 70244.9
11 64164.0
12 70823.9
13 67767.0
14 70981.6
15 66644.2
16 70969.4
